packet_nb_orig,packet_nb_resp,tcp_flag_A,tcp_flag_F,tcp_flag_P,tcp_flag_R,tcp_flag_S,tcp_flag_U,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,label
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
15,12,1,1,1,1,1,0,1251,1013,20,537,CobaltStrike
15,12,1,1,1,1,1,0,1251,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
15,12,1,1,1,1,1,0,1251,1013,20,537,CobaltStrike
15,12,1,1,1,1,1,0,1251,1013,20,537,CobaltStrike
15,12,1,1,1,1,1,0,1251,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
15,12,1,1,1,1,1,0,1251,1013,20,537,CobaltStrike
13,11,1,1,1,1,1,0,1211,993,20,537,CobaltStrike
15,12,1,1,1,1,1,0,1251,1013,20,537,CobaltStrike
15,12,1,1,1,1,1,0,1251,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
12,11,1,1,1,0,1,0,1191,993,20,537,CobaltStrike
12,11,1,1,1,0,1,0,1191,993,20,537,CobaltStrike
14,12,1,1,1,1,1,0,1231,1013,20,537,CobaltStrike
23,25,1,1,1,0,1,0,1205,6162,20,393,Benign
135,350,1,1,1,0,1,0,18785,314072,20,1480,Benign
50,54,1,1,1,0,1,0,3500,9382,20,562,Benign
11,14,1,1,1,0,1,0,576,5636,20,211,Benign
49,96,1,1,1,1,1,0,3441,72539,20,1459,Benign
10,11,1,1,1,0,1,0,886,5576,20,537,Benign
10,12,1,1,1,0,1,0,886,5596,20,537,Benign
10,12,1,1,1,0,1,0,560,5596,20,211,Benign
10,12,1,1,1,0,1,0,886,5596,20,537,Benign
82,193,1,1,1,0,1,0,18456,182824,20,1480,Benign
22,25,1,1,1,0,1,0,2478,7030,20,1392,Benign
22,25,1,1,1,0,1,0,2478,7030,20,1392,Benign
25,29,1,1,1,0,1,0,3902,10281,20,1480,Benign
10,12,1,1,1,0,1,0,882,5596,20,537,Benign
10,11,1,1,1,0,1,0,882,5576,20,537,Benign
10,11,1,1,1,0,1,0,882,5576,20,537,Benign
10,12,1,1,1,0,1,0,882,5596,20,537,Benign
10,11,1,1,1,0,1,0,882,5576,20,537,Benign
86,158,1,1,1,0,1,0,13708,121263,20,1480,Benign
